날짜,동,누적강수량,최고기온(w),최저기온(w),습도,일교차,승용차추정교통량,버스추정교통량,화물차추정교통량,
2021.05.07,현석동,1484,23.5,8.2,60.73214286,15.3,12196,231,2875,15302
2021.05.10,현석동,1463.5,23.5,10.6,58.55357143,12.9,12196,231,2875,15302
2021.05.18,현석동,1517,29.1,0,72.88095238,29.1,12196,231,2875,15302
2021.07.23,현석동,1507,36.099998,24.4,66.2202381,11.699998,12196,231,2875,15302
2021.08.31,현석동,1055.5,29,19.1,79.75595238,9.9,12196,231,2875,15302
2021.10.12,현석동,1071.2,26,13.4,77.125,12.6,12196,231,2875,15302
2021.03.18,신수동,1335,16.4,3.7,57.85119048,12.7,12196,231,2875,15302
2021.04.06,신수동,1416,22.6,8.5,49.76785714,14.1,12196,231,2875,15302
2021.06.02,신수동,1512,30.6,0,71.75595238,30.6,12196,231,2875,15302
2021.09.03,신수동,994.5,28.799999,19.1,72.77380952,9.699999,12196,231,2875,15302
2021.09.13,신수동,965,30,0,73.30357143,30,12196,231,2875,15302
2021.12.06,신수동,1034.2,10.9,-2.1,54.0297619,13,12196,231,2875,15302
2021.04.09,신수동,1416,19.5,8.4,49.98214286,11.1,12196,231,2875,15302
2021.03.11,신수동,1333.5,15.2,2.5,59.79166667,12.7,12196,231,2875,15302
2021.03.23,신수동,1339.5,19.1,3.4,57.52380952,15.7,12196,231,2875,15302
2021.03.23,신수동,1339.5,19.1,3.4,57.52380952,15.7,12196,231,2875,15302
2021.05.10,신수동,1463.5,23.5,10.6,58.55357143,12.9,12196,231,2875,15302
2021.08.30,신수동,963,29,21.1,79.81547619,7.9,12196,231,2875,15302
2021.01.12,신수동,1315,0.6,-17.1,57.05952381,17.7,12196,231,2875,15302
2021.02.02,신수동,1331,9.2,-10.1,51.95833333,19.3,12196,231,2875,15302
2021.02.15,신수동,1323.5,13.8,-4.7,60.92857143,18.5,12196,231,2875,15302
2021.03.04,신수동,1342,14.1,0.5,60.74404762,13.6,12196,231,2875,15302
2021.03.25,신수동,1339.5,19.1,0,61.77380952,19.1,12196,231,2875,15302
2021.03.29,신수동,1361.5,19.200001,0,66.52380952,19.200001,12196,231,2875,15302
2021.04.06,신수동,1416,22.6,8.5,49.76785714,14.1,12196,231,2875,15302
2021.04.09,신수동,1416,19.5,8.4,49.98214286,11.1,12196,231,2875,15302
2021.04.16,신수동,1437,20.200001,5.3,58.16071429,14.900001,12196,231,2875,15302
2021.05.12,신수동,1459,26.200001,10.6,51.00595238,15.600001,12196,231,2875,15302
2021.05.18,신수동,1517,29.1,0,72.88095238,29.1,12196,231,2875,15302
2021.05.24,신수동,1480,25.5,0,63.41666667,25.5,12196,231,2875,15302
2021.06.02,신수동,1512,30.6,0,71.75595238,30.6,12196,231,2875,15302
2021.06.08,신수동,1529.5,30.6,0,68.08928571,30.6,12196,231,2875,15302
2021.06.15,신수동,1532,31.4,18.700001,71.50595238,12.699999,12196,231,2875,15302
2021.09.13,신수동,965,30,0,73.30357143,30,12196,231,2875,15302
2021.11.24,신수동,1006.2,17.5,-1.7,66.7797619,19.2,12196,231,2875,15302
2021.08.23,신수동,1006,30.9,21,71.63095238,9.9,12196,231,2875,15302
2021.05.10,현석동,1463.5,23.5,10.6,58.55357143,12.9,12196,231,2875,15302
2021.05.25,현석동,1480,25.5,0,64.48214286,25.5,12196,231,2875,15302
2021.05.27,현석동,1500,24.9,12.3,67.28571429,12.6,12196,231,2875,15302
2021.09.01,현석동,1056.5,29,19.1,78.21428571,9.9,12196,231,2875,15302
2021.10.02,현석동,1054.5,27.1,17.6,74.29761905,9.5,12196,231,2875,15302
2021.09.14,신정동,965,30,0,67.79761905,30,12196,231,2875,15302
2021.06.29,신정동,1550.5,29.5,20.200001,73.54166667,9.299999,12196,231,2875,15302
2021.08.25,신정동,1013,30.200001,21,77.4702381,9.200001,12196,231,2875,15302
2021.03.06,신수동,1342,14.3,0.5,66.93452381,13.8,12196,231,2875,15302
2021.05.19,신수동,1484.5,29.1,0,72.43452381,29.1,12196,231,2875,15302
2021.11.05,신수동,1075.7,19.9,9,71.39880952,10.9,12196,231,2875,15302
2021.04.05,신수동,1416,22.6,7.7,48.22619048,14.9,12196,231,2875,15302
2021.12.14,신수동,1034.7,11.7,-4.2,65.60119048,15.9,12196,231,2875,15302
2021.03.29,신수동,1361.5,19.200001,0,66.52380952,19.200001,12196,231,2875,15302
2021.01.27,신수동,1328.5,13,0.5,68.7797619,12.5,12196,231,2875,15302
2021.02.13,신수동,1323,13,-4.2,58.1547619,17.2,12196,231,2875,15302
2021.02.23,신수동,1304.5,17.4,-9.2,51.16666667,26.6,12196,231,2875,15302
2021.02.26,신수동,1290.5,17.4,-1.8,44.44642857,19.2,12196,231,2875,15302
2021.03.02,신수동,1342,14.1,0.4,54.25595238,13.7,12196,231,2875,15302
2021.03.03,신수동,1342,14.1,0.4,57.02380952,13.7,12196,231,2875,15302
2021.03.04,신수동,1342,14.1,0.5,60.74404762,13.6,12196,231,2875,15302
2021.03.22,신수동,1339.5,19.1,3.4,55.64880952,15.7,12196,231,2875,15302
2021.07.16,신수동,1544.5,36.799999,0,73.79166667,36.799999,12196,231,2875,15302
2021.07.16,신수동,1544.5,36.799999,0,73.79166667,36.799999,12196,231,2875,15302
2021.10.29,신수동,1082.7,19.299999,8.9,59.57142857,10.399999,12196,231,2875,15302
2021.11.05,신수동,1075.7,19.9,9,71.39880952,10.9,12196,231,2875,15302
2021.12.28,신수동,1035.7,7.3,-14,55.35714286,21.3,12196,231,2875,15302
2021.12.28,신수동,1035.7,7.3,-14,55.35714286,21.3,12196,231,2875,15302
2021.11.29,구수동,1025.7,12.4,-0.2,54.7202381,12.6,12196,231,2875,15302
2021.04.13,구수동,1436.5,20.200001,5.3,50.45238095,14.900001,12196,231,2875,15302
2021.03.19,아현동,1335,19.1,3.7,55.45238095,15.4,6413,52,1710,8175
2021.02.01,아현동,1331,9.2,-10.1,56.07142857,19.3,6413,52,1710,8175
2021.02.15,아현동,1323.5,13.8,-4.7,60.92857143,18.5,6413,52,1710,8175
2021.03.04,아현동,1342,14.1,0.5,60.74404762,13.6,6413,52,1710,8175
2021.03.24,아현동,1339.5,19.1,0,59.00595238,19.1,6413,52,1710,8175
2021.06.07,아현동,1529.5,30.6,0,68.24404762,30.6,6413,52,1710,8175
2021.08.28,아현동,1001,29,21.1,81.20833333,7.9,6413,52,1710,8175
2021.09.08,아현동,978,28.5,0,68.33333333,28.5,6413,52,1710,8175
2021.10.18,아현동,1082.2,24.1,2.3,59.11904762,21.8,6413,52,1710,8175
2021.10.20,아현동,1082.2,24.1,0,57.19642857,24.1,6413,52,1710,8175
2021.11.10,아현동,1108.7,20.4,2.4,67.58333333,18,6413,52,1710,8175
2021.11.19,아현동,1006.2,17.5,5,67.71428571,12.5,6413,52,1710,8175
2021.02.12,아현동,1332.5,11.9,-4.2,62.375,16.1,6413,52,1710,8175
2021.09.08,아현동,978,28.5,0,68.33333333,28.5,6413,52,1710,8175
2021.08.28,아현동,1001,29,21.1,81.20833333,7.9,6413,52,1710,8175
2021.09.08,아현동,978,28.5,0,68.33333333,28.5,6413,52,1710,8175
2021.10.05,아현동,1056.5,29.6,0,75.85119048,29.6,6413,52,1710,8175
2021.10.08,아현동,1062.2,29.6,0,77.2797619,29.6,6413,52,1710,8175
2021.10.20,아현동,1082.2,24.1,0,57.19642857,24.1,6413,52,1710,8175
2021.12.23,아현동,1036.7,11.4,-8.9,58.51785714,20.3,6413,52,1710,8175
